1_r1_smiles,1_r2_smiles,1_reaction,2_r1_smiles,2_r2_smiles,2_reaction,3_r1_smiles,3_reaction,4_r1_smiles,4_r2_smiles,4_reaction,compound_set,date,error_message,error_type,hit1,hit2,inchi_key,input_num,num_placed,num_successful,route_uuid,smiles,template,time,to_hippo,total_num_products_enumstereo,total_num_unique_products,hit1_short,hit2_short,placed,datetime,num_steps
,,,,,,,,,,,cx1194a-cx0394a,2024-09-04,No routes found for C[C@@H]1C[C@H](C)N2[C@@H](F)CN3NC(=O)[C@@H]1[C@@H]32.,NoSynthesisRoute,CHIKV_MacB-x1194_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0394_D_304_CHIKV_MacB-x0300+A+401+1,UZLDEAQWTXRPNY-CSEVWPSDSA-N,122.0,,,,C[C@@H]1C[C@H](C)N2[C@@H](F)CN3NC(=O)[C@@H]1[C@@H]32,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,846.0,,,,cx1194a,cx0394a,False,2024-09-04 08:46:00,0.0
,,,,,,,,,,,cx0441a-cx1183a,2024-09-04,No routes found for NC(=O)[C@@H]1CCN2C3=C(CC=CO3)N[C@@H]2C1.,NoSynthesisRoute,CHIKV_MacB-x0441_D_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1183_B_304_CHIKV_MacB-x0300+A+401+1,WSUNYLIUERFGKX-APPZFPTMSA-N,175.0,,,,NC(=O)[C@@H]1CCN2C3=C(CC=CO3)N[C@@H]2C1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,913.0,,,,cx0441a,cx1183a,False,2024-09-04 09:13:00,0.0
,,,,,,,,,,,cx0399a-cx1338a,2024-09-04,No routes found for C[C@H]1CCCc2ccc3cc[nH]c3c2[C@H]1O.,NoSynthesisRoute,CHIKV_MacB-x1338_B_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0399_A_401_CHIKV_MacB-x0300+A+401+1,YAQMPFPCOKONTE-XPTSAGLGSA-N,212.0,,,,C[C@H]1CCCc2ccc3cc[nH]c3c2[C@H]1O,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,931.0,,,,cx1338a,cx0399a,False,2024-09-04 09:31:00,0.0
,,,,,,,,,,,cx1278a-cx1203a,2024-09-04,No routes found for COC(=O)c1c2ccc[nH]c-2nc1N.,NoSynthesisRoute,CHIKV_MacB-x1278_D_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1203_A_304_CHIKV_MacB-x0300+A+401+1,BTCQHASCGQHDQB-UHFFFAOYSA-N,108.0,,,,COC(=O)c1c2ccc[nH]c-2nc1N,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,839.0,,,,cx1278a,cx1203a,False,2024-09-04 08:39:00,0.0
,,,,,,,,,,,cx0281a-cx0406a,2024-09-03,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0406_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0281_C_304_CHIKV_MacB-x0300+A+401+1,DMFAZENURPGKDR-QRTLGDNMSA-N,16.0,,,,Cc1nsc(N[C@@H]2CCC[C@]23CS[C@@H](c2nc[nH]n2)N3)n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1733.0,,,,cx0406a,cx0281a,False,2024-09-03 17:33:00,0.0
NC(=O)c1ccnc(NC2CC=CC2)c1,CCc1nc(Br)no1,Buchwald-Hartwig_amidation_with_amide-like_nucleophile,,,,,,,,,CHIKVMac-DLS-JA003,2024-09-03,,,CHIKV_MacB-x0441_D_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,WXVLITNXXROEMR-UHFFFAOYSA-N,2.0,11.0,11.0,T7iaYY,CCc1nc(NC(=O)c2ccnc(NC3CC=CC3)c2)no1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1711.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/WXVLITNXXROEMR-UHFFFAOYSA-N/WXVLITNXXROEMR-UHFFFAOYSA-N_T7iaYY_to_hippo.pkl.gz,11.0,9.0,cx0441a,cx0316a,True,2024-09-03 17:11:00,1.0
O=C(O)Cc1cccc(O)n1,Cc1ccncc1N,Amidation,,,,,,,,,cx0305a-cx1118a,2024-09-04,,,CHIKV_MacB-x0305_C_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1118_A_304_CHIKV_MacB-x0300+A+401+1,KIULBMGWDSJTMM-UHFFFAOYSA-N,112.0,2782.0,2184.0,ehxQfM,Cc1ccncc1NC(=O)Cc1cccc(O)n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,949.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/KIULBMGWDSJTMM-UHFFFAOYSA-N/KIULBMGWDSJTMM-UHFFFAOYSA-N_ehxQfM_to_hippo.pkl.gz,2782.0,2120.0,cx0305a,cx1118a,True,2024-09-04 09:49:00,1.0
NCc1cccc2nc(N)sc12,CN(C)C(=O)CO,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,cx1271a-cx0721a,2024-09-03,,,CHIKV_MacB-x1271_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0721_B_401_CHIKV_MacB-x0300+A+401+1,WZMWLLZLOKQLRZ-UHFFFAOYSA-N,63.0,292.0,35.0,ZBZKTz,CN(C)C(=O)CNCc1cccc2nc(N)sc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1801.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/WZMWLLZLOKQLRZ-UHFFFAOYSA-N/WZMWLLZLOKQLRZ-UHFFFAOYSA-N_ZBZKTz_to_hippo.pkl.gz,336.0,180.0,cx1271a,cx0721a,True,2024-09-03 18:01:00,1.0
,,,,,,,,,,,cx0294a-cx0585a,2024-09-04,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol O=S(=O)(OCC(F)(F)F)C(F)(F)F and Nc1ccc(F)cc1C(=O)c1ncc[nH]1.,SMARTSError,CHIKV_MacB-x0585_B_308_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0294_A_401_CHIKV_MacB-x0300+A+401+1,RADFRWGEZZVGMR-UHFFFAOYSA-N,181.0,,,,Nc1ccc(F)cc1C(=O)c1nccn1CC(F)(F)F,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,916.0,,,,cx0585a,cx0294a,False,2024-09-04 09:16:00,0.0
CC(C)B(O)O,Brc1cccc2[nH]cnc12,Sp3-sp2_Suzuki_coupling,,,,,,,,,cx1134a-cx0894a,2024-09-04,,,CHIKV_MacB-x1134_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0894_A_401_CHIKV_MacB-x0300+A+401+1,DZVXXHSUENHLJH-UHFFFAOYSA-N,118.0,10000.0,1610.0,hXYQkX,CC(C)c1cccc2[nH]cnc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,955.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/DZVXXHSUENHLJH-UHFFFAOYSA-N/DZVXXHSUENHLJH-UHFFFAOYSA-N_hXYQkX_to_hippo.pkl.gz,20834.0,12373.0,cx1134a,cx0894a,True,2024-09-04 09:55:00,1.0
,,,,,,,,,,,cx1417a-cx0300a,2024-09-04,No routes found for Cc1n[nH]c(C)c1-c1nc(C(=O)N[C@@H]2CC[C@H](O)NC2)cs1.,NoSynthesisRoute,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1417_A_304_CHIKV_MacB-x0300+A+401+1,WKWDUETUWZEBTK-KOLCDFICSA-N,206.0,,,,Cc1n[nH]c(C)c1-c1nc(C(=O)N[C@@H]2CC[C@H](O)NC2)cs1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,928.0,,,,cx0300a,cx1417a,False,2024-09-04 09:28:00,0.0
Nc1cc(Br)cc(N)n1,COCC(=O)O,Amidation,,,,,,,,,cx1075a-cx0692a,2024-09-04,,,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1075_A_304_CHIKV_MacB-x0300+A+401+1,GLWBHHUWZUOZOL-UHFFFAOYSA-N,351.0,1428.0,1191.0,AYAaJc,COCC(=O)Nc1cc(Br)cc(N)n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1119.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/GLWBHHUWZUOZOL-UHFFFAOYSA-N/GLWBHHUWZUOZOL-UHFFFAOYSA-N_AYAaJc_to_hippo.pkl.gz,1457.0,726.0,cx0692a,cx1075a,True,2024-09-04 11:19:00,1.0
Nc1ccccc1,Cc1cccc(O)c1I,Buchwald-Hartwig_amination,,,,,,,,,cx0692a-cx1116c,2024-09-04,,,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1116_B_402_CHIKV_MacB-x0300+A+401+1,XQWKZXHQRAAZAF-UHFFFAOYSA-N,284.0,6527.0,4938.0,UwZThX,Cc1cccc(O)c1Nc1ccccc1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1221.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/XQWKZXHQRAAZAF-UHFFFAOYSA-N/XQWKZXHQRAAZAF-UHFFFAOYSA-N_UwZThX_to_hippo.pkl.gz,212500.0,6900.0,cx0692a,cx1116c,True,2024-09-04 12:21:00,1.0
,,,,,,,,,,,cx1271a-cx0756a,2024-09-03,No routes found for NNCc1cccc(N[C@H](N)S)c1.,NoSynthesisRoute,CHIKV_MacB-x1271_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0756_A_304_CHIKV_MacB-x0300+A+401+1,DNRXHWCVQSPAFQ-QMMMGPOBSA-N,65.0,,,,NNCc1cccc(N[C@H](N)S)c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1758.0,,,,cx1271a,cx0756a,False,2024-09-03 17:58:00,0.0
NOc1ccc(Br)cc1Br,CC(C)B(O)O,Sp3-sp2_Suzuki_coupling,,,,,,,,,cx1134a-cx1076a,2024-09-04,,,CHIKV_MacB-x1134_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1076_B_401_CHIKV_MacB-x0300+A+401+1,LCANJRPVBLCVAU-UHFFFAOYSA-N,115.0,1300.0,236.0,vCybEb,CC(C)c1cc(Br)ccc1ON,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,933.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/LCANJRPVBLCVAU-UHFFFAOYSA-N/LCANJRPVBLCVAU-UHFFFAOYSA-N_vCybEb_to_hippo.pkl.gz,1572.0,708.0,cx1134a,cx1076a,True,2024-09-04 09:33:00,1.0
,,,,,,,,,,,cx1372a-cx1268a,2024-09-03,No routes found for NC(=O)c1ccc(Cl)c2ccn(O)c12.,NoSynthesisRoute,CHIKV_MacB-x1372_A_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1268_B_304_CHIKV_MacB-x0300+A+401+1,IAFCMWMCCOCPMS-UHFFFAOYSA-N,27.0,,,,NC(=O)c1ccc(Cl)c2ccn(O)c12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1739.0,,,,cx1372a,cx1268a,False,2024-09-03 17:39:00,0.0
,,,,,,,,,,,cx0522a-cx0317a,2024-09-03,Scaffold could not be successfully placed.,ScaffoldPlacementError,CHIKV_MacB-x0522_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0317_C_401_CHIKV_MacB-x0300+A+401+1,GFMRAFWNPGPAQG-UHFFFAOYSA-N,48.0,,,,CCOc1ncccc1C(=O)N(C)CC1=C(CCO)C(=O)N=N1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1749.0,,,,cx0522a,cx0317a,False,2024-09-03 17:49:00,0.0
,,,,,,,,,,,cx0522a-cx0721a,2024-09-03,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol COS(=O)(=O)C(F)(F)F and CNCN.,SMARTSError,CHIKV_MacB-x0522_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0721_B_401_CHIKV_MacB-x0300+A+401+1,BZRADJZUMXAQEU-UHFFFAOYSA-N,54.0,,,,CCOc1ncccc1C(=O)N(C)CN(C)C(=O)CNC(=O)c1scnc1C,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1752.0,,,,cx0522a,cx0721a,False,2024-09-03 17:52:00,0.0
,,,,,,,,,,,cx1440a-cx1316a,2024-09-04,No routes found for CC1=CNc2ccc(O)c3cccc1c23.,NoSynthesisRoute,CHIKV_MacB-x1440_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1316_A_401_CHIKV_MacB-x0300+A+401+1,JBBKGZXCROZOLT-UHFFFAOYSA-N,119.0,,,,CC1=CNc2ccc(O)c3cccc1c23,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,845.0,,,,cx1440a,cx1316a,False,2024-09-04 08:45:00,0.0
,,,,,,,,,,,cx0477a-cx1371a,2024-09-04,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol NC(=O)c1cn[nH]c1Cl and Cc1ccc(S(=O)(=O)OCCO)cc1.,SMARTSError,CHIKV_MacB-x1371_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0477_A_401_CHIKV_MacB-x0300+A+401+1,BVUPUESEXLTFAF-UHFFFAOYSA-N,150.0,,,,NC(=O)c1cnn(CCO)c1Cl,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,900.0,,,,cx1371a,cx0477a,False,2024-09-04 09:00:00,0.0
,,,,,,,,,,,cx0935a-cx1379a,2024-09-04,No routes found for COCC(=O)N[C@H]1CC[C@@H](O)C[C@]12CCCC[C@@H]2CO.,NoSynthesisRoute,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1379_A_305_CHIKV_MacB-x0300+A+401+1,NOTHHIFKOUUDHK-CXTNEJHOSA-N,336.0,,,,COCC(=O)N[C@H]1CC[C@@H](O)C[C@]12CCCC[C@@H]2CO,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1034.0,,,,cx0935a,cx1379a,False,2024-09-04 10:34:00,0.0
,,,,,,,,,,,cx0316a-cx0585a,2024-09-04,No routes found for CCc1nc(CN2CC[C@@]3(CCN(C(=O)c4cccc(F)c4)C3)CC2=O)no1.,NoSynthesisRoute,CHIKV_MacB-x0585_B_308_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,BPLFMCKMVLSVDW-HXUWFJFHSA-N,228.0,,,,CCc1nc(CN2CC[C@@]3(CCN(C(=O)c4cccc(F)c4)C3)CC2=O)no1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,940.0,,,,cx0585a,cx0316a,False,2024-09-04 09:40:00,0.0
,,,,,,,,,,,cx0353a-cx1440a,2024-09-04,No routes found for c1ccc2c(c1)ccn1nccc21.,NoSynthesisRoute,CHIKV_MacB-x1440_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0353_A_304_CHIKV_MacB-x0300+A+401+1,VXHPZUDEECSUNB-UHFFFAOYSA-N,138.0,,,,c1ccc2c(c1)ccn1nccc21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,854.0,,,,cx1440a,cx0353a,False,2024-09-04 08:54:00,0.0
,,,,,,,,,,,cx0824a-cx0300a,2024-09-03,No routes found for O=C1C[C@@]2(CNC(=O)c3ccccc3F)c3ccncc3[C@@H](c3cscn3)N[C@H]2CN1.,NoSynthesisRoute,CHIKV_MacB-x0824_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0300_A_401_CHIKV_MacB-x0300+A+401+1,OGZPWQWXXRXWGZ-RCZSKKKRSA-N,93.0,,,,O=C1C[C@@]2(CNC(=O)c3ccccc3F)c3ccncc3[C@@H](c3cscn3)N[C@H]2CN1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1812.0,,,,cx0824a,cx0300a,False,2024-09-03 18:12:00,0.0
,,,,,,,,,,,cx1454a-cx0553a,2024-09-04,No routes found for C#Cc1c(C)nc(N)c(C)c1CC(N)=O.,NoSynthesisRoute,CHIKV_MacB-x0553_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1454_A_401_CHIKV_MacB-x0300+A+401+1,BMGQHBWGLDDFQB-UHFFFAOYSA-N,216.0,,,,C#Cc1c(C)nc(N)c(C)c1CC(N)=O,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,933.0,,,,cx0553a,cx1454a,False,2024-09-04 09:33:00,0.0
,,,,,,,,,,,cx0316a-cx1440a,2024-09-04,No atoms found involved in reaction Sp3-sp2_Suzuki_coupling in mol ClCc1noc(Br)n1 and CC(B1OC(C)(C)C(C)(C)O1)B1OC(C)(C)C(C)(C)O1,SMARTSError,CHIKV_MacB-x1440_A_305_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0316_C_304_CHIKV_MacB-x0300+A+401+1,RSHLBVXOFLDHTO-GFCCVEGCSA-N,227.0,,,,C[C@@H](c1nc(Cn2ccccc2=O)no1)c1cnc(N)c2ccccc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,939.0,,,,cx1440a,cx0316a,False,2024-09-04 09:39:00,0.0
,,,,,,,,,,,cx0270a-cx0894e,2024-09-04,No routes found for CNC(=O)c1cn(C)c2c(Cl)c3nc[nH]c3cc12.,NoSynthesisRoute,CHIKV_MacB-x0894_C_308_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0270_A_304_CHIKV_MacB-x0300+A+401+1,WXNCMUCDEAHMII-UHFFFAOYSA-N,248.0,,,,CNC(=O)c1cn(C)c2c(Cl)c3nc[nH]c3cc12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,949.0,,,,cx0894e,cx0270a,False,2024-09-04 09:49:00,0.0
OCCl,Clc1ccc2c(c1)NCO2,Nucleophilic_substitution_with_amine,OCN1COc2ccc(Cl)cc21,OB(O)c1ccn[nH]1,Sp2-sp2_Suzuki_coupling,,,,,,cx0864d-cx0969b,2024-09-04,,,CHIKV_MacB-x0864_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0969_A_401_CHIKV_MacB-x0300+A+401+1,CVNPYWIROGTFDL-UHFFFAOYSA-N,300.0,10000.0,28.0,6ACutS,OCN1COc2ccc(-c3ccn[nH]3)cc21,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1131.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/CVNPYWIROGTFDL-UHFFFAOYSA-N/CVNPYWIROGTFDL-UHFFFAOYSA-N_6ACutS_to_hippo.pkl.gz,21561.0,12326.0,cx0864d,cx0969b,True,2024-09-04 11:31:00,2.0
,,,,,,,,,,,cx0477a-cx1406a,2024-09-04,The reactants do not match the reaction SMARTS in reaction N-nucleophilic_aromatic_substitution in mol NCc1ccccc1 and Cc1cnc(Cl)c2cn[nH]c12.,SMARTSError,CHIKV_MacB-x0477_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1406_A_304_CHIKV_MacB-x0300+A+401+1,HEQWAJPSRIMLQQ-UHFFFAOYSA-N,154.0,,,,Cc1cnc(N)c2cnn(CCO)c12,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,902.0,,,,cx0477a,cx1406a,False,2024-09-04 09:02:00,0.0
O=CO,CN(C)C(=O)CNc1cc[nH]c(=O)c1,Amidation,,,,,,,,,cx1076a-cx0721a,2024-09-04,,,CHIKV_MacB-x1076_B_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0721_B_401_CHIKV_MacB-x0300+A+401+1,KKYCNGMNUUPLTM-UHFFFAOYSA-N,161.0,815.0,15.0,4DEaMj,CN(C)C(=O)CN(C=O)c1cc[nH]c(=O)c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,909.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/KKYCNGMNUUPLTM-UHFFFAOYSA-N/KKYCNGMNUUPLTM-UHFFFAOYSA-N_4DEaMj_to_hippo.pkl.gz,815.0,609.0,cx1076a,cx0721a,True,2024-09-04 09:09:00,1.0
,,,,,,,,,,,cx0289a-cx1271d,2024-09-04,No routes found for Nc1ccc(S(=O)(=O)Nc2[nH]c(N)c3ccccc23)cc1.,NoSynthesisRoute,CHIKV_MacB-x0289_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1271_C_402_CHIKV_MacB-x0300+A+401+1,OROZIPSUGMATNY-UHFFFAOYSA-N,254.0,,,,Nc1ccc(S(=O)(=O)Nc2[nH]c(N)c3ccccc23)cc1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,953.0,,,,cx0289a,cx1271d,False,2024-09-04 09:53:00,0.0
Nc1ccccc1N,COCC(=O)OC(C)(C)C,Ester_amidation,,,,,,,,,cx0692a-cx1116a,2024-09-05,,,CHIKV_MacB-x0692_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1116_A_304_CHIKV_MacB-x0300+A+401+1,PPHADCGGEPSVTM-UHFFFAOYSA-N,283.0,10000.0,3571.0,3bhpFq,COCC(=O)Nc1ccccc1N,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1112.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/PPHADCGGEPSVTM-UHFFFAOYSA-N/PPHADCGGEPSVTM-UHFFFAOYSA-N_3bhpFq_to_hippo.pkl.gz,1589580.0,20520.0,cx0692a,cx1116a,True,2024-09-05 11:12:00,1.0
CNCc1cccc(=O)[nH]1,CCOC(=O)c1cn[nH]c1,Ester_amidation,,,,,,,,,cx0732a-cx1135a,2024-09-03,,,CHIKV_MacB-x0732_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x1135_A_304_CHIKV_MacB-x0300+A+401+1,ZJENMQHSGLZNHL-UHFFFAOYSA-N,29.0,2217.0,1356.0,ZzGYCp,CN(Cc1cccc(=O)[nH]1)C(=O)c1cn[nH]c1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1900.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/ZJENMQHSGLZNHL-UHFFFAOYSA-N/ZJENMQHSGLZNHL-UHFFFAOYSA-N_ZzGYCp_to_hippo.pkl.gz,5721.0,3934.0,cx0732a,cx1135a,True,2024-09-03 19:00:00,1.0
Cc1ccncc1NC(=O)CCl,Cc1[nH][nH]c(=O)c1CCO,Nucleophilic_substitution_with_amine,,,,,,,,,cx0317a-cx0305a,2024-09-03,,,CHIKV_MacB-x0317_C_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0305_C_304_CHIKV_MacB-x0300+A+401+1,GQXYNJMUNPQGML-UHFFFAOYSA-N,58.0,44.0,31.0,STWk5f,Cc1ccncc1NC(=O)Cn1[nH]c(=O)c(CCO)c1C,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,1800.0,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac/GQXYNJMUNPQGML-UHFFFAOYSA-N/GQXYNJMUNPQGML-UHFFFAOYSA-N_STWk5f_to_hippo.pkl.gz,81.0,79.0,cx0317a,cx0305a,True,2024-09-03 18:00:00,1.0
,,,,,,,,,,,cx0935a-cx0864a,2024-09-04,No routes found for COCC(=O)N[C@H]1CC[C@@H](O)C[C@]12CCC[C@H](c1ccn[nH]1)C2.,NoSynthesisRoute,CHIKV_MacB-x0864_A_401_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0935_C_401_CHIKV_MacB-x0300+A+401+1,JOMKNPKJLUDQRQ-UICACZKSSA-N,320.0,,,,COCC(=O)N[C@H]1CC[C@@H](O)C[C@]12CCC[C@H](c1ccn[nH]1)C2,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0270a_apo-desolv.pdb,1026.0,,,,cx0864a,cx0935a,False,2024-09-04 10:26:00,0.0
,,,,,,,,,,,cx0839a-cx0394a,2024-09-04,The reactants do not match the reaction SMARTS in reaction Nucleophilic_substitution_with_amine in mol Cc1cccc2c(O)cc(N)nc12 and CI.,SMARTSError,CHIKV_MacB-x0394_D_304_CHIKV_MacB-x0300+A+401+1,CHIKV_MacB-x0839_A_401_CHIKV_MacB-x0300+A+401+1,PNRUISACUUIHST-UHFFFAOYSA-N,165.0,,,,CNc1cc(O)c2cccc(C)c2n1,/opt/xchem-fragalysis-2/kfieseler/CHIKV-Mac-syndirella-run/fragments/templates/cx0300a_apo-desolv.pdb,908.0,,,,cx0394a,cx0839a,False,2024-09-04 09:08:00,0.0
